成都,成华奥园广场,/loupan/p_chaygceqaausi/,跳蹬河南路18号,4居/3居,建面 95~120m²,在售,普通住宅,13800,
成都,融创观玺台,/loupan/p_rcgxtaauaw/,西货站路207号,4居,建面 136~153m²,在售,普通住宅,15800,
成都,雅居乐十里花巷,/loupan/p_yjyslhxaaeds/,麓山大道2段19号,4居/3居,建面 101~143m²,在售,普通住宅,7500,
成都,蓝润光华春天,/loupan/p_lrghctaactq/,花都大道与凤凰北大街交界处（光华新城地铁4号线凤凰大道站）,3居/2居,建面 72~116m²,在售,普通住宅,6060,
成都,百悦城142,/loupan/p_bycsqaaxfr/,大面街道办事处新建路118号,3居/2居,建面 73~95m²,在售,普通住宅,7500,
成都,融创长滩壹号,/loupan/p_cnyjaaqdj/,西航港街道川大西路二段1号,6居/5居/4居,建面 203~643m²,在售,别墅,,375
成都,海伦春天,/loupan/p_hlctaapyl/,牧华路三段1789号,5居/4居/3居,建面 132~163m²,在售,普通住宅,12000,
成都,东骏湖景湾,/loupan/p_djhjwaabog/,马超东路555号,3居/2居,建面 99~142m²,在售,普通住宅,8148,
成都,中铁瑞景汇中心,/loupan/p_ztrjhzxaalow/,五块石玉居庵东路116号（红旗连锁旁）,3居/2居,建面 70~86m²,在售,普通住宅,9225,
成都,九龙仓擎天半岛,/loupan/p_jlcqtbdaaccv/,东大街锦东路（牛市口派出所旁）,4居/3居,建面 240~280m²,在售,普通住宅,16000,
成都,阿玛尼艺术公寓,/loupan/p_amnysgyaaptu/,顺江路335号（望江公园和川大旁）,4居/3居/2居/1居,建面 61~192m²,在售,普通住宅,43000,
成都,国一梦巢,/loupan/p_gymcaakps/,光华大道光华南二路238号（树德中学旁）,,,在售,普通住宅,11000,
成都,润扬观澜鹭岛,/loupan/p_ryglldaaeed/,新都绕城与育英路交汇处（中国成都五龙山公园旁）,4居/3居,建面 86~126m²,在售,普通住宅,7500,
成都,ICC凯旋门,/loupan/p_ikxmaasbc/,东大路328号,,,在售,普通住宅,15500,
成都,龙都国际,/loupan/p_ldgjaabvd/,龙都北路399号（大自然往阳光城方向前行200米）,4居/3居,建面 109~135m²,在售,普通住宅,4750,
成都,金山御景蓝湾,/loupan/p_jsyjlwaasuz/,阳光大道89号,3居/2居,建面 89~132m²,在售,普通住宅,4550,
成都,中海新华府,/loupan/p_zhxhfaaquk/,新华公园旁小龙桥路30号,3居/2居,建面 67~96m²,在售,普通住宅,13952,
成都,隆鑫印象东方,/loupan/p_lxxdfaarsd/,东三环凯德广场魅力城店向东500米,4居/3居,建面 96~127m²,在售,普通住宅,12312,
成都,佳年华广场,/loupan/p_jnhgcaatma/,峨眉山路369号,1居,建面 33m²,在售,普通住宅,11800,
成都,时代锦绣,/loupan/p_sdjxaaehj/,武侯大道文昌段与新机场路的交汇处（中天物流园旁）,4居/3居,建面 83~110m²,在售,普通住宅,8200,
成都,福泉中心,/loupan/p_fqzxaapxr/,鲸龙路（航天医院对面）,,,在售,商业类,5000,
成都,美洲花园棕榈湾,/loupan/p_mzhyzlwaakst/,南三环路南五段188号（蓝天立交桥旁边）,4居/3居/2居,建面 50~123m²,在售,普通住宅,11050,
成都,云翔金座,/loupan/p_yxjzaaqer/,府青路二段7号,4居/2居,建面 85~134m²,在售,普通住宅,11000,
成都,天悦国际,/loupan/p_tygjaaehi/,龙都北路533号（市民乒乓球公园对面）,4居/3居/2居,建面 67~128m²,在售,普通住宅,5200,
成都,林溪康城,/loupan/p_lxkcaalhw/,阳光城幸福大道,5居/4居/3居/2居,建面 61~159m²,在售,普通住宅,4350,
成都,蜀镇,/loupan/p_szaaqsa/,草金路（永康森林公园旁、江安河畔）,3居/2居,建面 69~115m²,在售,普通住宅,6100,
成都,棠湖泊林城,/loupan/p_thblcaaehc/,华府大道三段（双华路与迎宾大道交汇处）,6居/5居,建面 220~240m²,在售,别墅,,330
成都,海亮彩悦府,/loupan/p_hlcyfaacve/,驿都大道北海亮彩悦府,3居,建面 80~95m²,在售,普通住宅,8000,
成都,天府逸家,/loupan/p_tfyjaaarn/,三圣乡成龙大道二段北大附小正对门（川师成龙校区旁）,3居/2居,建面 66~91m²,在售,普通住宅,6500,
成都,海亮樾金沙,/loupan/p_hlyjsaaeju/,西三环蜀鑫路与清波路交汇处（华润金悦湾对面）,3居/2居,建面 66~87m²,在售,普通住宅,15000,
成都,海洋中心莱普敦公馆,/loupan/p_hyzxlpdggaatvj/,萃华路418号,,,在售,商业类,15500,
成都,荣盛香榭兰庭,/loupan/p_rsxxltaachq/,成华区锦绣大道段大渡河路交汇处,3居/2居,建面 68~75m²,在售,普通住宅,9000,
成都,雅居乐富春山居,/loupan/p_yjlfcsjaascy/,万安镇麓山大道二段19号,5居/4居,建面 266~666m²,在售,普通住宅,11000,
成都,天祥尚府,/loupan/p_txsfaadwh/,二环路西一段155号（仁和春天对面）,4居,建面 226m²,在售,普通住宅,16339,
成都,天誉花园,/loupan/p_hqhtyaatks/,东二环汇源北路99号,1居,建面 43~56m²,在售,商业类,11500,
成都,远雄风华园,/loupan/p_yxfhyaaaso/,肖家河沿街6号,4居,建面 178m²,在售,普通住宅,23000,
成都,昂世半山观邸,/loupan/p_asbsgdaalec/,同安街道办事处阳光大道8号(博瑞花园酒店对面),3居,建面 104~174m²,在售,普通住宅,9500,
成都,创意山,/loupan/p_cysaacnh/,锦江大道388号（锦江区百日红西路与锦江大道交汇处）,2居/1居,建面 30~77m²,在售,商业类,7250,
成都,泛悦城市广场,/loupan/p_fycsgcaapwq/,2.5环内昭觉寺横路（中国电信旁）,3居/2居,建面 67~113m²,在售,普通住宅,14697,
成都,朗基御今缘,/loupan/p_ljyjyaaqlx/,天府四街1999号,4居/3居,建面 95~134m²,在售,普通住宅,18000,
成都,交大归谷建设派,/loupan/p_jdggjspaaerl/,二仙桥北路3号(二仙桥北路与二仙桥北二路交叉路口西南50米处）,1居,建面 50m²,在售,普通住宅,10100,
成都,中环丰锦,/loupan/p_zhfjaakke/,丽都路700号（置信丽都花园丽府对面）,3居,建面 155~205m²,在售,普通住宅,17500,
成都,邦泰华府公馆,/loupan/p_bthfggaabpz/,双华路三段(四川现代职业技术学院对面),3居,建面 78m²,在售,普通住宅,7430,
成都,成龙1号,/loupan/p_cl1haaxeg/,阳光城阳光大道2号,5居/4居,建面 409~502m²,在售,别墅,,500
成都,德商华府天骄,/loupan/p_dshftjaaejh/,公兴镇藕塘村5组,5居/3居,建面 66~88m²,在售,普通住宅,12761,
成都,首创娇子1号,/loupan/p_scjzaapwu/,南三环娇子立交外侧,3居,建面 75~95m²,在售,普通住宅,10500,
成都,金科东方雅郡,/loupan/p_jkdfyjkpaafjh/,成龙大道车城西三路,3居/2居,建面 67~78m²,在售,普通住宅,6500,
成都,北大资源颐和翡翠府,/loupan/p_bdzyyhfcfaarjo/,红星路南延线与应龙路交叉口,5居/4居/3居,建面 115~151m²,在售,普通住宅,16500,
成都,世茂城,/loupan/p_smcaaiap/,龙泉驿天鹅西湖南路6号（成龙大道和天鹅西湖南路交汇处）,2居/1居,建面 49~88m²,在售,普通住宅,6500,
成都,中国铁建北湖国际城二期,/loupan/p_zgtjbhgjceqaaxek/,湖景四路2号,3居,建面 83~93m²,在售,普通住宅,9600,
成都,蓝光圣菲悦城,/loupan/p_lgsfycaahuv/,大件路与黄河中路二段交汇处（川大江安校区学生东园旁）,3居/2居,建面 64~83m²,在售,普通住宅,7500,
成都,麦田国际社区,/loupan/p_mtgjsqaampd/,工业大道393号,3居/2居/1居,建面 63~110m²,在售,普通住宅,4400,
成都,ICC天曜,/loupan/p_icctyaacfk/,二环路外沙河畔（地铁2号线东大路站）,,,在售,普通住宅,20000,
成都,华宇广场,/loupan/p_hygcaawok/,东大路与静康路交汇处,,,在售,商业类,11000,
成都,东韵雅园,/loupan/p_dyyyaawvh/,西河镇成洛大道（成洛路西南食品城旁）,3居/2居,建面 79~106m²,在售,普通住宅,4800,
成都,中伟花桥雅苑,/loupan/p_zwhqyyaaxpw/,花桥龚巷村一组,3居/2居,建面 73~104m²,在售,普通住宅,3880,
成都,白果林银杏广场,/loupan/p_bglyxgcaaxee/,百寿路8号,,,在售,商业类,13500,
成都,师大现代花园,/loupan/p_sdxdhyaaxgi/,大面镇龙城大道9号,2居/1居,建面 38~90m²,在售,商业类,6107,
成都,优品星座,/loupan/p_ypxzaaxkx/,东2.5环建材路段与迎晖路十字交叉路,1居,建面 35m²,在售,商业类,8950,
成都,东方华大广场,/loupan/p_dfhdgcaaxei/,北泉路177号,1居,建面 42~58m²,在售,商业类,4188,
成都,明信鹭湾,/loupan/p_mxlwaaxdk/,多宝寺南路4号,1居,建面 30~58m²,在售,商业类,8600,
成都,雅颂居二期,/loupan/p_ysjeqaaygo/,盛治街600号,,,在售,商业类,13000,
成都,银泰中心,/loupan/p_ytzxaatmh/,天府大道北段1199号（高新国际广场旁）,4居/3居,建面 286~363m²,在售,普通住宅,42500,
成都,天誉花园,/loupan/p_tyaabmk/,东二环汇源北路99号,5居/4居/3居,建面 118~281m²,在售,普通住宅,23000,
成都,华宇广场,/loupan/p_hygcaacpb/,东大路与静康路交汇处,,,在售,普通住宅,13000,
成都,成龙1号,/loupan/p_cl1haafny/,阳光城阳光大道2号,2居,建面 87m²,在售,普通住宅,5200,
成都,合能橙中心,/loupan/p_hnczxaadvp/,犀浦镇银河西街99号（地铁2号线天河路站D出口）,3居,建面 74~77m²,在售,普通住宅,7800,
成都,英祥财富领域,/loupan/p_yxcflyaaars/,益州大道北三段362号（宜家、欧尚对面）,2居,建面 80~90m²,在售,普通住宅,16500,
成都,中铁城锦南汇,/loupan/p_ztcjnhaaeif/,天府大道南段会龙大道内,4居,建面 120m²,在售,普通住宅,12000,
成都,万科城,/loupan/p_wkcaaeei/,地铁2号线百草路站（成都实验外国语学校北侧）,4居/3居/2居,建面 66~124m²,在售,普通住宅,10500,
成都,银泰中心,/loupan/p_ytzxaatmm/,天府大道北段1199号（高新国际广场旁）,2居/1居,建面 86~212m²,在售,商业类,35000,
成都,富力桃园,/loupan/p_fltyaaeit/,兴城大道777号,2居/1居,建面 83~108m²,在售,普通住宅,6451,
成都,隆鑫十里画卷,/loupan/p_lxslhjaacsm/,东升镇银河路8号（双流县图书馆旁）,3居,建面 109~134m²,在售,普通住宅,8170,
成都,吉宝凌云峰阁,/loupan/p_jblyfgaabuo/,汇泉南路333号,3居/2居,建面 100~136m²,在售,普通住宅,22500,
成都,中冶中央公园,/loupan/p_zyzygyaamyc/,西梨路一段（中铁奥维尔旁）,3居/2居,建面 62~78m²,在售,普通住宅,4800,
成都,汇景新城,/loupan/p_hjxcaalju/,新泰东路144号（石油大学大转盘旁）,4居/3居/2居,建面 68~140m²,在售,普通住宅,5000,
成都,莱茵北郡,/loupan/p_lybjaaarx/,新都蜀龙大道三河场段（保利公园198旁）,3居/2居,建面 69~107m²,在售,普通住宅,4900,
成都,华润熙悦广场,/loupan/p_hrxygcaavxz/,昭觉寺南街260号,,,在售,商业类,8000,
成都,华宇天府花城,/loupan/p_hytfhcaafmy/,西·老成灌路与南北大道交汇处...,3居/2居,建面 65~92m²,在售,普通住宅,5350,
成都,未来中心,/loupan/p_wlzxaavdy/,一环路内侧与蜀都大道交界处,,,在售,商业类,19500,
成都,中粮御嶺湾,/loupan/p_zlywaafga/,驿同安镇阳光城阳光大道138号,5居/3居,建面 365~457m²,在售,别墅,,540
成都,中国华商金融中心,/loupan/p_zghsjrzxaaxem/,金融城交子大道（天府国际金融中心旁）,2居/1居,建面 88~135m²,在售,普通住宅,30000,
成都,曙光国际,/loupan/p_sggjaaxxr/,天韵路18号,,,在售,商业类,12500,
成都,金科中心,/loupan/p_jkzxaasxs/,川陕立交旁荆翠西路,1居,建面 40m²,在售,商业类,7300,
成都,天璟荟,/loupan/p_tjhaawke/,万福一路西（成灌快铁犀浦东站旁）,3居,建面 98m²,在售,普通住宅,8000,
成都,万科第五城,/loupan/p_wkdwcaaqyf/,观庄路88号,4居/3居,建面 78~116m²,在售,普通住宅,8000,
成都,一品CG,/loupan/p_ypcaathx/,天府南华路与天府三街交汇处（高新青年公寓对面）,,,在售,商业类,8600,
成都,英祥财富领域,/loupan/p_yxcflyaatea/,益州大道北三段362号（宜家、欧尚对面）,,,在售,商业类,13500,
成都,融创Nano公馆,/loupan/p_rcnggaavkk/,益州大道和天府五街交汇处,2居/1居,建面 38~75m²,在售,普通住宅,15000,
成都,金座威尼谷,/loupan/p_jzwngaabue/,正通路(社保局对面),5居/3居/2居,建面 77~138m²,在售,普通住宅,6800,
成都,朗基少帅府,/loupan/p_ljssfaauqc/,犀浦镇万福新街45号,4居/3居,建面 74~98m²,在售,普通住宅,8175,
成都,新城吾悦广场,/loupan/p_xcwygcaanqk/,地铁二号线书房站（龙工北路）,4居/3居,建面 81~108m²,在售,普通住宅,6700,
成都,俊发星雅俊园,/loupan/p_jfxyjyaaves/,成龙大道与银杏大道交汇处（三圣乡旁）,,,在售,商业类,7500,
成都,一里阳光,/loupan/p_ylygaaesm/,望从东路308号,4居/3居/2居/1居,建面 66~118m²,在售,普通住宅,5000,
成都,金恒德时代金悦,/loupan/p_jhdsdjyaaelm/,政通东路369号（温泉大道与花土路交汇处）,3居/2居,建面 80~123m²,在售,普通住宅,6200,
成都,中铁西郡英华三期,/loupan/p_aamsi/,红光镇港通北一路567号,2居,建面 64m²,在售,普通住宅,5500,
成都,信和御龙山一期,/loupan/p_xhylskaafen/,迎晖路6号,3居/2居,建面 83~89m²,在售,普通住宅,11500,
成都,西锦国际,/loupan/p_xjgjaakpz/,花牌坊街199号,3居/1居,建面 42~86m²,在售,普通住宅,15600,
成都,蓝光金悦金沙,/loupan/p_lgjyjsaahzi/,羊犀立交外侧（青房尙瑞天韵旁）,3居/2居,建面 68~108m²,在售,普通住宅,11500,
成都,中海熙苑,/loupan/p_zhxyaarwp/,双楠果堰街,4居/3居,建面 118~135m²,在售,普通住宅,14741,
成都,金地天府城,/loupan/p_jdtfcaaasn/,天府大道南段海昌北路109号（极地海洋世界北侧）,3居,建面 88~119m²,在售,普通住宅,14001,
成都,乐天圣苑,/loupan/p_ytsyaacpg/,通源街588号,4居/3居/2居,建面 76~136m²,在售,普通住宅,20000,
成都,招商大魔方,/loupan/p_zsdmfaaptz/,锦城大道与天府大道交汇处（锦江旁）,5居,建面 251~307m²,在售,普通住宅,23000,
成都,润富国际花园,/loupan/p_rfgjhyaavcg/,交子大道998号,,,在售,商业类,14750,
成都,半山艾马仕,/loupan/p_bsamsaaksf/,麓山大道381号(麓山大道入口处左侧),8居/7居/6居/5居/4居,建面 240~1004m²,在售,别墅,,555
成都,佳年华新生活,/loupan/p_jnhxshkaafcl/,光华大道三段清泉北街江安路,3居/2居,建面 65~111m²,在售,普通住宅,6500,
成都,红树湾,/loupan/p_hswaacow/,中和大道二段69号,,,在售,普通住宅,13700,
成都,西派城,/loupan/p_xpcaaupw/,簇锦街办铁佛村3、8组(武侯大道铁佛段与金履路交汇处),,,在售,普通住宅,15000,
成都,海骏达蜀都1号三期,/loupan/p_hjdsdsqaasfq/,蜀都新城 创智公园南四路100号（创智公园正对面）,3居/2居,建面 81~122m²,在售,普通住宅,5500,
成都,龙城国际,/loupan/p_lcgjaackj/,老成灌路洪高路88号,3居/2居,建面 74~98m²,在售,普通住宅,6200,
成都,蓝光金悦城,/loupan/p_lgjyckaaetr/,成双大道福锦路二段（簇桥工商所旁）,3居/2居,建面 73~118m²,在售,普通住宅,14200,
成都,第五城华润公园九里,/loupan/p_dwchrgyjlaatrl/,九江镇万家街道（星空路与香榭大道交汇处）,,,在售,普通住宅,5700,
成都,优派立方,/loupan/p_yplfaabfh/,郫县红光镇港大路39号（距离郫县华西分院一个站）,3居/2居,建面 66~89m²,在售,普通住宅,4900,
成都,鼎犀名城,/loupan/p_dxmcaaejy/,国宁东路666号(成都外国语学校旁),4居/3居/2居,建面 54~97m²,在售,普通住宅,7800,
成都,誉峰,/loupan/p_yfaatwf/,万象南路360号,,,在售,商业类,13750,
成都,华侨城原岸,/loupan/p_aaelf/,三环路成彭立交桥外侧（欢乐谷旁）,3居/2居,建面 81~115m²,在售,普通住宅,9800,
成都,华固一品,/loupan/p_hgypaakjr/,水杉街369号(蓝谷地成都三中对面),3居,建面 81~87m²,在售,普通住宅,10500,
成都,同森锦熙,/loupan/p_tsjxaarwl/,广场路（技师学院对面）,4居/3居,建面 76~104m²,在售,普通住宅,5000,
成都,万辰乐居,/loupan/p_wcljaaxfz/,花源镇花源大道290号,6居/5居/4居/3居/2居/1居,建面 44~218m²,在售,普通住宅,5000,
成都,华都云景台,/loupan/p_hdyjtaauqb/,杉板桥南五路199号（蓝光东方天地旁）,3居,建面 79~95m²,在售,普通住宅,10810,
成都,东原城,/loupan/p_dycaadxr/,金马国际体育城太极大道66号（体育城附近）,3居/2居,建面 71~89m²,在售,普通住宅,5500,
成都,恒大中央广场,/loupan/p_hdzygcaacwb/,东二环新鸿路口,4居/3居/2居,建面 68~146m²,在售,普通住宅,13500,
成都,蓝光雍锦阁,/loupan/p_lgyjgaaqcp/,建功路66号（荣新加油站东南方900米）,3居,建面 127~143m²,在售,普通住宅,17500,
成都,三利麓山城3期,/loupan/p_sllscaaunk/,人民南路南延线麓山大道（成都实验外国语旁）,3居,建面 110m²,在售,普通住宅,7000,
成都,棠府锦绣城,/loupan/p_tfjxcaarws/,双流东升街道航园路（棠湖中学实验学校旁）,3居,建面 80~87m²,在售,普通住宅,7900,
成都,蓝光公园悦府,/loupan/p_lggyyfaarxn/,犀浦镇万福村六社,4居,建面 118~131m²,在售,普通住宅,9850,
成都,雅居乐十里花巷,/loupan/p_undefinedaascq/,麓山大道2段19号,6居/5居,建面 313~353m²,在售,别墅,,320
成都,紫檀,/loupan/p_ztaaunp/,桐凤路39号,5居/4居/3居,建面 155~217m²,在售,普通住宅,19000,
成都,北京街,/loupan/p_cdbjjaaufe/,华阳街道府河路与南湖路交汇处,,,在售,商业类,7000,
成都,南棠蜜地,/loupan/p_ntmdaamsp/,红牌楼佳灵路6号,3居/2居/1居,建面 32~94m²,在售,普通住宅,13000,
成都,新景鼎南川宇,/loupan/p_xjdncyaarwo/,中和中柏大道（格林君典旁）,3居,建面 74~91m²,在售,普通住宅,11500,
成都,明信仕林府,/loupan/p_mxcslfaaljm/,温江海科路99号（成都师范学院旁）,3居/2居,建面 70~110m²,在售,普通住宅,5450,
成都,华宇西城雅郡,/loupan/p_hyxcyjaacuo/,金泉街道高家社区2组（金科路小学旁）,3居/2居,建面 71~77m²,在售,普通住宅,9000,
成都,首创花与城,/loupan/p_scghcaatzt/,成华区荆竹东路与东荆路交汇处,4居/3居/2居,建面 63~96m²,在售,普通住宅,9500,
成都,公园1号,/loupan/p_gyaaljs/,红光镇幸福路北一段（思源学校对面）,3居,建面 97m²,在售,普通住宅,6000,
成都,龙腾东麓城,/loupan/p_ltdlcaabdd/,龙华大道256号,3居,建面 75~101m²,在售,普通住宅,4750,
成都,温资金港华府,/loupan/p_zjghfaatjq/,西航港锦华路二段,,,在售,普通住宅,6500,
成都,保利紫薇花语,/loupan/p_blzwhyaacua/,大面街道车城西三路以西、经开区南一路以南(川师成龙校区旁）,3居,建面 80m²,在售,普通住宅,6500,
成都,威兰德小镇,/loupan/p_wldxzaaflk/,双楠大道与白河路交汇处（双流新党校旁）,3居/2居,建面 65~79m²,在售,普通住宅,5400,
成都,华润国际社区,/loupan/p_hrgjsqaaeid/,成龙大道二段与金枫路交汇处（川师成龙校区西侧）,4居/3居,建面 78~94m²,在售,普通住宅,6500,
成都,量力健康城,/loupan/p_lljkcaactl/,金丰路116号,2居,建面 69~76m²,在售,普通住宅,8300,
成都,汇厦沙河锦庭二期,/loupan/p_hsshjteqaasbd/,杉板桥南三路58号,3居/2居,建面 67~103m²,在售,普通住宅,11000,
成都,世豪嘉柏,/loupan/p_shjbaasnc/,武科东二路90号,,,在售,商业类,6500,
成都,领地锦巷蘭台,/loupan/p_ldjxltaatqx/,犀浦镇金粮路,,,在售,别墅,,250
成都,合能枫丹铂麓,/loupan/p_hnfdblaaquj/,沈阳路（万安体育公园前行500米）,,,在售,普通住宅,,146
成都,旺府凯旋门,/loupan/p_wfkxmaabuu/,龙泉驿区龙工南路777号,2居,建面 70~82m²,在售,普通住宅,5400,
成都,华府幸福城,/loupan/p_hfxfcaauqi/,阳光城幸福大道333号,3居/2居,建面 74~101m²,在售,普通住宅,4000,
成都,花样年龙年国际中心,/loupan/p_hynlngjzxaacqr/,郫花路299号（郫花路与关柏路交汇处）,3居/2居/1居,建面 40~101m²,在售,普通住宅,4900,
成都,武海新街坊,/loupan/p_whxjfaaubr/,大悦路500号（武侯大道与大悦路的交汇处）,2居/1居,建面 35~69m²,在售,普通住宅,13000,
成都,优品道珑苑,/loupan/p_ypdlyaasbn/,新成彭路大天路出口左侧（博雅新城旁）,5居/3居,建面 73~100m²,在售,普通住宅,6800,
成都,招商依云上城,/loupan/p_zsyyscaacqt/,龙泉驿区西河镇成洛大道(西南食品城旁),3居/2居,建面 67~82m²,在售,普通住宅,4900,
成都,香澜半岛,/loupan/p_xlbdaaeba/,赤虎桥南街1号（华宇阳光水岸旁）,3居/2居,建面 83~111m²,在售,普通住宅,11000,
成都,金座蓉城胜景,/loupan/p_rcsjaalvh/,东升镇三强南路一段（双流大市场斜对面）,2居,建面 91m²,在售,普通住宅,5800,
成都,家益凤凰富居,/loupan/p_jyfhfjaaurb/,大丰街道甫家一路289号,3居/2居,建面 77~113m²,在售,普通住宅,6400,
成都,蓉垚北尚城,/loupan/p_rybscaakuj/,龙桥渭水社区老成彭路,3居/2居,建面 64~109m²,在售,普通住宅,4600,
成都,西岸翠景,/loupan/p_xacjaawpc/,犀浦万福路96号,3居/2居/1居,建面 50~122m²,在售,普通住宅,6998,
成都,蜀鑫西TOWN,/loupan/p_sxxtaawpd/,国宁东路499号,4居/3居/2居,建面 64~112m²,在售,普通住宅,6300,
成都,COSMO天廊,/loupan/p_ctlaawvf/,上沙河铺街66号（地铁2号线塔子山公园站旁）,3居/2居/1居,建面 42~108m²,在售,普通住宅,18400,
成都,东立国际花城,/loupan/p_dlgjhcaacjw/,航都大街四段60号（双流欧尚店旁）,2居/1居,建面 52~92m²,在售,普通住宅,5998,
